libkdb5-8:amd64	install	1.13.2+dfsg-5ubuntu2
libkeyutils1:amd64	install	1.5.9-8ubuntu1
libklibc	install	2.0.4-8ubuntu1.16.04.4
libkmod2:amd64	install	22-1ubuntu5
libkpathsea6:amd64	install	2015.20160222.37495-1
libkrb5-26-heimdal:amd64	install	1.7~git20150920+dfsg-4ubuntu1.16.04.1
libkrb5-3:amd64	install	1.13.2+dfsg-5ubuntu2
libkrb5support0:amd64	install	1.13.2+dfsg-5ubuntu2
libksba8:amd64	install	1.3.3-1ubuntu0.16.04.1
libkxml2-java	install	2.3.0+ds1-2
liblangtag-common	install	0.5.7-2ubuntu1
liblangtag1:amd64	install	0.5.7-2ubuntu1
liblapack3	install	3.6.0-2ubuntu2
liblcms2-2:amd64	install	2.6-3ubuntu2
liblcms2-utils	install	2.6-3ubuntu2
libldap-2.4-2:amd64	install	2.4.42+dfsg-2ubuntu3.3
libldb1:amd64	install	2:1.1.24-1ubuntu3
liblightdm-gobject-1-0:amd64	install	1.18.3-0ubuntu1.1
liblilv-0-0	install	0.22.0~dfsg0-1
liblircclient0:amd64	install	0.9.0-0ubuntu6
liblist-moreutils-perl	install	0.413-1build1
libllvm5.0:amd64	install	1:5.0-3~16.04.1
liblocale-gettext-perl	install	1.07-1build1
liblockfile-bin	install	1.09-6ubuntu1
liblockfile1:amd64	install	1.09-6ubuntu1
liblouis-data	install	2.6.4-2ubuntu0.3
liblouis9:amd64	install	2.6.4-2ubuntu0.3
liblouisutdml-bin	install	2.5.0-3
liblouisutdml-data	install	2.5.0-3
liblouisutdml6:amd64	install	2.5.0-3
liblqr-1-0:amd64	install	0.4.2-2
liblsan0:amd64	install	5.4.0-6ubuntu1~16.04.9
libltdl-dev:amd64	install	2.4.6-0.1
libltdl7:amd64	install	2.4.6-0.1
liblua5.2-0:amd64	install	5.2.4-1ubuntu1
liblucene2-java	install	2.9.4+ds1-4
liblwp-mediatypes-perl	install	6.02-1
liblwp-protocol-https-perl	install	6.06-2
liblwres141:amd64	install	1:9.10.3.dfsg.P4-8ubuntu1.10
liblz4-1:amd64	install	0.0~r131-2ubuntu2
liblzma-dev:amd64	install	5.1.1alpha+20120614-2ubuntu2
liblzma5:amd64	install	5.1.1alpha+20120614-2ubuntu2
liblzo2-2:amd64	install	2.08-1.2
libmad0:amd64	install	0.15.1b-8ubuntu1
libmagic1:amd64	install	1:5.25-2ubuntu1
libmagickcore-6.q16-2:amd64	install	8:6.8.9.9-7ubuntu5.9
libmagickcore-6.q16-2-extra:amd64	install	8:6.8.9.9-7ubuntu5.9
libmagickwand-6.q16-2:amd64	install	8:6.8.9.9-7ubuntu5.9
libmail-sendmail-perl	install	0.79.16-1
libmailtools-perl	install	2.13-1
libmbim-glib4:amd64	install	1.14.0-1ubuntu0.16.04.1
libmbim-proxy	install	1.14.0-1ubuntu0.16.04.1
libmcrypt4	install	2.5.8-3.3
libmedia1	install	0.1.0+git20151016+6d424c9-0ubuntu7
libmediaart-2.0-0:amd64	install	1.9.0-2
libmemcached11:amd64	install	1.0.18-4.1
libmessaging-menu0:amd64	install	13.10.1+15.10.20150505-0ubuntu1
libmetacity-private3a:amd64	install	1:3.18.7-0ubuntu0.3
libmhash2:amd64	install	0.9.9.9-7
libmimic0:amd64	install	1.0.4-2.3
libminiupnpc10:amd64	install	1.9.20140610-2ubuntu2.16.04.2
libmirclient9:amd64	install	0.26.3+16.04.20170605-0ubuntu1.1
libmircommon7:amd64	install	0.26.3+16.04.20170605-0ubuntu1.1
libmircore1:amd64	install	0.26.3+16.04.20170605-0ubuntu1.1
libmirprotobuf3:amd64	install	0.26.3+16.04.20170605-0ubuntu1.1
libmjpegutils-2.1-0	install	1:2.1.0+debian-4
libmm-glib0:amd64	install	1.6.4-1ubuntu0.16.04.1
libmms0:amd64	install	0.6.4-1
libmng2:amd64	install	2.0.2-0ubuntu3
libmnl0:amd64	install	1.0.3-5
libmodplug1:amd64	install	1:0.8.8.5-2
libmono-addins-gui0.2-cil	install	1.0+git20130406.adcd75b-4
libmono-addins0.2-cil	install	1.0+git20130406.adcd75b-4
libmono-cairo4.0-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmono-corlib4.5-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmono-i18n-west4.0-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmono-i18n4.0-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmono-posix4.0-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmono-security4.0-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmono-sharpzip4.84-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmono-system-configuration4.0-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmono-system-core4.0-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmono-system-drawing4.0-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmono-system-security4.0-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmono-system-xml4.0-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmono-system4.0-cil	install	4.2.1.102+dfsg2-7ubuntu4
libmount1:amd64	install	2.27.1-6ubuntu3.4
libmp3lame0:amd64	install	3.99.5+repack1-9build1
libmpc3:amd64	install	1.0.3-1
libmpdec2:amd64	install	2.4.2-1
libmpeg2-4:amd64	install	0.5.1-7
libmpeg2encpp-2.1-0	install	1:2.1.0+debian-4
libmpfr4:amd64	install	3.1.4-1
libmpg123-0:amd64	install	1.22.4-1
libmplex2-2.1-0	install	1:2.1.0+debian-4
libmpx0:amd64	install	5.4.0-6ubuntu1~16.04.9
libmspub-0.1-1:amd64	install	0.1.2-2ubuntu1
libmtdev1:amd64	install	1.1.5-1ubuntu2
libmtp-common	install	1.1.10-2ubuntu1
libmtp-runtime	install	1.1.10-2ubuntu1
libmtp9:amd64	install	1.1.10-2ubuntu1
libmwaw-0.3-3:amd64	install	0.3.7-1ubuntu2.1
libmysqlclient-dev	install	5.7.22-0ubuntu0.16.04.1
libmysqlclient20:amd64	install	5.7.22-0ubuntu0.16.04.1
libmythes-1.2-0:amd64	install	2:1.2.4-1ubuntu3
libnatpmp1:amd64	install	20110808-4
libnautilus-extension1a:amd64	install	1:3.18.4.is.3.14.3-0ubuntu6
libncurses5:amd64	install	6.0+20160213-1ubuntu1
libncurses5:i386	install	6.0+20160213-1ubuntu1
libncurses5-dev:amd64	install	6.0+20160213-1ubuntu1
libncursesw5:amd64	install	6.0+20160213-1ubuntu1
libndp0:amd64	install	1.4-2ubuntu0.16.04.1
libneon27-gnutls:amd64	install	0.30.1-3build1
libnet-dbus-perl	install	1.1.0-3build1
libnet-dns-perl	install	0.81-2build1
libnet-domain-tld-perl	install	1.73-1
libnet-http-perl	install	6.09-1
libnet-ip-perl	install	1.26-1
libnet-libidn-perl	install	0.12.ds-2build2
libnet-smtp-ssl-perl	install	1.03-1
libnet-ssleay-perl	install	1.72-1build1
libnetcdf11	install	1:4.4.0-2
libnetfilter-conntrack3:amd64	install	1.0.5-1
libnetpbm10	install	2:10.0-15.3
libnettle6:amd64	install	3.2-1ubuntu0.16.04.1
libnewt0.52:amd64	install	0.52.18-1ubuntu2
libnfnetlink0:amd64	install	1.0.1-3
libnghttp2-14:amd64	install	1.7.1-1
libnih-dbus1:amd64	install	1.0.3-4.3ubuntu1
libnih1:amd64	install	1.0.3-4.3ubuntu1
libnl-3-200:amd64	install	3.2.27-1ubuntu0.16.04.1
libnl-genl-3-200:amd64	install	3.2.27-1ubuntu0.16.04.1
libnl-route-3-200:amd64	install	3.2.27-1ubuntu0.16.04.1
libnm-glib-vpn1:amd64	install	1.2.6-0ubuntu0.16.04.2
libnm-glib4:amd64	install	1.2.6-0ubuntu0.16.04.2
libnm-gtk-common	install	1.2.6-0ubuntu0.16.04.4
libnm-gtk0:amd64	install	1.2.6-0ubuntu0.16.04.4
libnm-util2:amd64	install	1.2.6-0ubuntu0.16.04.2
libnm0:amd64	install	1.2.6-0ubuntu0.16.04.2
libnma-common	install	1.2.6-0ubuntu0.16.04.4
libnma0:amd64	install	1.2.6-0ubuntu0.16.04.4
libnotify-bin	install	0.7.6-2svn1
libnotify4:amd64	install	0.7.6-2svn1
libnpth0:amd64	install	1.2-3
libnspr4:amd64	install	2:4.13.1-0ubuntu0.16.04.1
libnss-mdns:amd64	install	0.10-7
libnss3:amd64	install	2:3.28.4-0ubuntu0.16.04.3
libnss3-nssdb	install	2:3.28.4-0ubuntu0.16.04.3
libnuma1:amd64	install	2.0.11-1ubuntu1.1
libnux-4.0-0	install	4.0.8+16.04.20170816-0ubuntu1
libnux-4.0-common	install	4.0.8+16.04.20170816-0ubuntu1
liboauth0:amd64	install	1.0.3-0ubuntu2
libobjenesis-java	install	2.2-1
libodbc1:amd64	install	2.3.1-4.1
libodfgen-0.1-1	install	0.1.6-1ubuntu2
libofa0:amd64	install	0.9.3-10ubuntu1
libogdi3.2	deinstall	3.2.0~beta2-7.1build1
libogg0:amd64	install	1.3.2-1
libogre-1.9.0v5:amd64	deinstall	1.9.0+dfsg1-7
libonig2:amd64	install	5.9.6-1
liboobs-1-5	install	3.0.0-2
libopenal-data	install	1:1.16.0-3
libopenal1:amd64	install	1:1.16.0-3
libopencore-amrnb0:amd64	install	0.1.3-2.1
libopencore-amrwb0:amd64	install	0.1.3-2.1
libopencv-calib3d2.4v5:amd64	install	2.4.9.1+dfsg-1.5ubuntu1
libopencv-contrib2.4v5:amd64	install	2.4.9.1+dfsg-1.5ubuntu1
libopencv-core2.4v5:amd64	install	2.4.9.1+dfsg-1.5ubuntu1
libopencv-features2d2.4v5:amd64	install	2.4.9.1+dfsg-1.5ubuntu1
libopencv-flann2.4v5:amd64	install	2.4.9.1+dfsg-1.5ubuntu1
libopencv-highgui2.4v5:amd64	install	2.4.9.1+dfsg-1.5ubuntu1
libopencv-imgproc2.4v5:amd64	install	2.4.9.1+dfsg-1.5ubuntu1
libopencv-legacy2.4v5:amd64	install	2.4.9.1+dfsg-1.5ubuntu1
libopencv-ml2.4v5:amd64	install	2.4.9.1+dfsg-1.5ubuntu1
libopencv-objdetect2.4v5:amd64	install	2.4.9.1+dfsg-1.5ubuntu1
libopencv-video2.4v5:amd64	install	2.4.9.1+dfsg-1.5ubuntu1
libopenexr22:amd64	install	2.2.0-10ubuntu2
libopenjpeg5:amd64	install	1:1.5.2-3.1
libopenni-sensor-pointclouds0	deinstall	5.1.0.41.5-1
libopenni0	deinstall	1.5.4.0-14
libopus0:amd64	install	1.1.2-1ubuntu1
liborbit-2-0:amd64	install	1:2.14.19-1build1
liborc-0.4-0:amd64	install	1:0.4.25-1
liborcus-0.10-0v5:amd64	install	0.9.2-4ubuntu2
libosgi-annotation-java	install	6.0.0-1
libosgi-compendium-java	install	5.0.0-3
libosgi-core-java	install	6.0.0-1
libosgi-foundation-ee-java	install	4.2.0-2
liboxideqt-qmlplugin:amd64	install	1.21.5-0ubuntu0.16.04.1
liboxideqtcore0:amd64	install	1.21.5-0ubuntu0.16.04.1
liboxideqtquick0:amd64	install	1.21.5-0ubuntu0.16.04.1
libp11-kit-gnome-keyring:amd64	install	3.18.3-0ubuntu2
libp11-kit0:amd64	install	0.23.2-5~ubuntu16.04.1
libpackagekit-glib2-16:amd64	install	0.8.17-4ubuntu6~gcc5.4ubuntu1.2
libpagemaker-0.0-0:amd64	install	0.0.3-1ubuntu1
libpam-gnome-keyring:amd64	install	3.18.3-0ubuntu2
libpam-modules:amd64	install	1.1.8-3.2ubuntu2.1
libpam-modules-bin	install	1.1.8-3.2ubuntu2.1
libpam-runtime	install	1.1.8-3.2ubuntu2.1
libpam-systemd:amd64	install	229-4ubuntu21.2
libpam0g:amd64	install	1.1.8-3.2ubuntu2.1
libpango-1.0-0:amd64	install	1.38.1-1
libpango-perl	install	1.227-1
libpango1.0-0:amd64	install	1.38.1-1
libpango1.0-dev	install	1.38.1-1
libpangocairo-1.0-0:amd64	install	1.38.1-1
libpangoft2-1.0-0:amd64	install	1.38.1-1
libpangomm-1.4-1v5:amd64	install	2.38.1-1
libpangox-1.0-0:amd64	install	0.0.2-5
libpangoxft-1.0-0:amd64	install	1.38.1-1
libpaper-utils	install	1.1.24+nmu4ubuntu1
libpaper1:amd64	install	1.1.24+nmu4ubuntu1
libparse-debianchangelog-perl	install	1.2.0-8
libparted2:amd64	install	3.2-15ubuntu0.1
libpathplan4	install	2.38.0-12ubuntu2.1
libpcap0.8:amd64	install	1.7.4-2
libpci3:amd64	install	1:3.3.1-1.1ubuntu1.2
libpciaccess0:amd64	install	0.13.4-1
libpcre16-3:amd64	install	2:8.38-3.1
libpcre3:amd64	install	2:8.38-3.1
libpcre3-dev:amd64	install	2:8.38-3.1
libpcre32-3:amd64	install	2:8.38-3.1
libpcrecpp0v5:amd64	install	2:8.38-3.1
libpcsclite1:amd64	install	1.8.14-1ubuntu1.16.04.1
libpeas-1.0-0:amd64	install	1.16.0-1ubuntu2
libpeas-1.0-0-python3loader	install	1.16.0-1ubuntu2
libpeas-common	install	1.16.0-1ubuntu2
libperl5.22:amd64	install	5.22.1-9ubuntu0.3
libperlio-gzip-perl	install	0.19-1build1
libpipeline1:amd64	install	1.4.1-2
libpixman-1-0:amd64	install	0.33.6-1
libpixman-1-dev	install	0.33.6-1
libplist3:amd64	install	1.12-3.1ubuntu0.16.04.1
libplymouth4:amd64	install	0.9.2-3ubuntu13.5
libpng12-0:amd64	install	1.2.54-1ubuntu1
libpng12-dev:amd64	install	1.2.54-1ubuntu1
libpolkit-agent-1-0:amd64	install	0.105-14.1
libpolkit-backend-1-0:amd64	install	0.105-14.1
libpolkit-gobject-1-0:amd64	install	0.105-14.1
libpoppler-glib8:amd64	install	0.41.0-0ubuntu1.7
libpoppler58:amd64	install	0.41.0-0ubuntu1.7
libpopt0:amd64	install	1.16-10
libportaudio2:amd64	install	19+svn20140130-1build1
libportsmf0v5:amd64	install	0.1~svn20101010-4ubuntu1
libpostproc-ffmpeg53:amd64	install	7:2.8.14-0ubuntu0.16.04.1
libpq-dev	install	9.5.13-0ubuntu0.16.04
libpq5:amd64	install	9.5.13-0ubuntu0.16.04
libprocps4:amd64	install	2:3.3.10-4ubuntu2.4
libprotobuf-lite9v5:amd64	install	2.6.1-1.3
libprotobuf9v5:amd64	install	2.6.1-1.3
libproxy1-plugin-gsettings:amd64	install	0.4.11-5ubuntu1
libproxy1-plugin-networkmanager:amd64	install	0.4.11-5ubuntu1
libproxy1v5:amd64	install	0.4.11-5ubuntu1
libpthread-stubs0-dev:amd64	install	0.3-4
libpulse-mainloop-glib0:amd64	install	1:8.0-0ubuntu3.10
libpulse0:amd64	install	1:8.0-0ubuntu3.10
libpulsedsp:amd64	install	1:8.0-0ubuntu3.10
libpwquality-common	install	1.3.0-0ubuntu1
libpwquality1:amd64	install	1.3.0-0ubuntu1
libpython-all-dev:amd64	install	2.7.12-1~16.04
libpython-dev:amd64	install	2.7.12-1~16.04
libpython-stdlib:amd64	install	2.7.12-1~16.04
libpython2.7:amd64	install	2.7.12-1ubuntu0~16.04.3
libpython2.7-dev:amd64	install	2.7.12-1ubuntu0~16.04.3
libpython2.7-minimal:amd64	install	2.7.12-1ubuntu0~16.04.3
libpython2.7-stdlib:amd64	install	2.7.12-1ubuntu0~16.04.3
libpython3-stdlib:amd64	install	3.5.1-3
libpython3.5:amd64	install	3.5.2-2ubuntu0~16.04.4
libpython3.5-minimal:amd64	install	3.5.2-2ubuntu0~16.04.4
libpython3.5-stdlib:amd64	install	3.5.2-2ubuntu0~16.04.4
libqgsttools-p1:amd64	install	5.5.1-4ubuntu2
libqmi-glib1:amd64	deinstall	1.12.6-1
libqmi-glib5:amd64	install	1.16.2-1ubuntu0.16.04.1
libqmi-proxy	install	1.16.2-1ubuntu0.16.04.1
libqpdf21:amd64	install	8.0.2-3~16.04.1
libqqwing2v5:amd64	install	1.3.4-1
libqt4-dbus:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-declarative:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-designer:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-dev	install	4:4.8.7+dfsg-5ubuntu2
libqt4-dev-bin	install	4:4.8.7+dfsg-5ubuntu2
libqt4-help:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-network:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-opengl:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-opengl-dev	install	4:4.8.7+dfsg-5ubuntu2
libqt4-qt3support:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-script:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-scripttools:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-sql:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-sql-sqlite:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-svg:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-test:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-xml:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt4-xmlpatterns:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqt5core5a:amd64	install	5.5.1+dfsg-16ubuntu7.5
libqt5dbus5:amd64	install	5.5.1+dfsg-16ubuntu7.5
libqt5feedback5:amd64	install	5.0~git20130529-0ubuntu13
libqt5gui5:amd64	install	5.5.1+dfsg-16ubuntu7.5
libqt5multimedia5:amd64	install	5.5.1-4ubuntu2
libqt5multimedia5-plugins:amd64	install	5.5.1-4ubuntu2
libqt5multimediawidgets5:amd64	install	5.5.1-4ubuntu2
libqt5network5:amd64	install	5.5.1+dfsg-16ubuntu7.5
libqt5opengl5:amd64	install	5.5.1+dfsg-16ubuntu7.5
libqt5organizer5:amd64	install	5.0~git20140515~29475884-0ubuntu20
libqt5positioning5:amd64	install	5.5.1-3ubuntu1
libqt5printsupport5:amd64	install	5.5.1+dfsg-16ubuntu7.5
libqt5qml5:amd64	install	5.5.1-2ubuntu6
libqt5quick5:amd64	install	5.5.1-2ubuntu6
libqt5quicktest5:amd64	install	5.5.1-2ubuntu6
libqt5sql5:amd64	install	5.5.1+dfsg-16ubuntu7.5
libqt5sql5-sqlite:amd64	install	5.5.1+dfsg-16ubuntu7.5
libqt5svg5:amd64	install	5.5.1-2build1
libqt5test5:amd64	install	5.5.1+dfsg-16ubuntu7.5
libqt5webkit5:amd64	install	5.5.1+dfsg-2ubuntu1
libqt5widgets5:amd64	install	5.5.1+dfsg-16ubuntu7.5
libqt5x11extras5:amd64	install	5.5.1-3build1
libqt5xml5:amd64	install	5.5.1+dfsg-16ubuntu7.5
libqtcore4:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqtdbus4:amd64	install	4:4.8.7+dfsg-5ubuntu2
libqtgui4:amd64	install	4:4.8.7+dfsg-5ubuntu2
libquadmath0:amd64	install	5.4.0-6ubuntu1~16.04.9
libquvi-scripts	install	0.4.21-2
libquvi7:amd64	install	0.4.1-3
libraptor2-0:amd64	install	2.0.14-1
librasqal3:amd64	install	0.9.32-1
libraw1394-11:amd64	install	2.1.1-2
libraw1394-dev:amd64	install	2.1.1-2
libraw1394-tools	install	2.1.1-2
libraw15:amd64	install	0.17.1-1ubuntu0.3
librdf0:amd64	install	1.0.17-1build1
libreadline6:amd64	install	6.3-8ubuntu2
libregexp-java	install	1.5-3build1
libreoffice-avmedia-backend-gstreamer	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-base-core	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-calc	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-common	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-core	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-draw	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-gnome	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-gtk	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-help-en-us	install	1:5.1.4-0ubuntu1
libreoffice-impress	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-math	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-ogltrans	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-pdfimport	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-style-breeze	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-style-galaxy	install	1:5.1.6~rc2-0ubuntu1~xenial3
libreoffice-writer	install	1:5.1.6~rc2-0ubuntu1~xenial3
librest-0.7-0:amd64	install	0.7.93-1
librevenge-0.0-0:amd64	install	0.0.4-4ubuntu1
librhythmbox-core9:amd64	install	3.3-1ubuntu7
libroken18-heimdal:amd64	install	1.7~git20150920+dfsg-4ubuntu1.16.04.1
librpm3	install	4.12.0.1+dfsg1-3build3
librpmbuild3	install	4.12.0.1+dfsg1-3build3
librpmio3	install	4.12.0.1+dfsg1-3build3
librpmsign3	install	4.12.0.1+dfsg1-3build3
librsvg2-2:amd64	install	2.40.13-3
librsvg2-common:amd64	install	2.40.13-3
librtmp1:amd64	install	2.4+20151223.gitfa8646d-1ubuntu0.1
libsamplerate0:amd64	install	0.1.8-8
libsane:amd64	install	1.0.25+git20150528-1ubuntu2.16.04.1
libsane-common	install	1.0.25+git20150528-1ubuntu2.16.04.1
libsane-hpaio:amd64	install	3.16.3+repack0-1
libsasl2-2:amd64	install	2.1.26.dfsg1-14build1
libsasl2-modules:amd64	install	2.1.26.dfsg1-14build1
libsasl2-modules-db:amd64	install	2.1.26.dfsg1-14build1
libsbc1:amd64	install	1.3-1
libsbsms10:amd64	install	2.0.2-1
libschroedinger-1.0-0:amd64	install	1.0.11-2.1build1
libsdl1.2debian:amd64	install	1.2.15+dfsg1-3
libseccomp2:amd64	install	2.3.1-2.1ubuntu2~16.04.1
libsecret-1-0:amd64	install	0.18.4-1ubuntu2
libsecret-common	install	0.18.4-1ubuntu2
libselinux1:amd64	install	2.4-3build2
libsemanage-common	install	2.3-1build3
libsemanage1:amd64	install	2.3-1build3
libsensors4:amd64	install	1:3.4.0-2
libsepol1:amd64	install	2.4-2
libserd-0-0:amd64	install	0.22.0~dfsg0-2
libserf-1-1:amd64	install	1.3.8-1
libservlet3.0-java	install	7.0.68-1ubuntu0.1
libservlet3.1-java	install	8.0.32-1ubuntu1.6
libsgutils2-2	install	1.40-0ubuntu1
libshine3:amd64	install	3.1.0-4
libshout3:amd64	install	2.3.1-3
libsidplay1v5	install	1.36.59-8
libsigc++-2.0-0v5:amd64	install	2.6.2-1
libsignon-extension1:amd64	install	8.58+16.04.20151106-0ubuntu1
libsignon-glib1:amd64	install	1.13+16.04.20151209.1-0ubuntu1
libsignon-plugins-common1:amd64	install	8.58+16.04.20151106-0ubuntu1
libsignon-qt5-1:amd64	install	8.58+16.04.20151106-0ubuntu1
libsigsegv2:amd64	install	2.10-4
libslang2:amd64	install	2.3.0-2ubuntu1
libsm-dev:amd64	install	2:1.2.2-1
libsm6:amd64	install	2:1.2.2-1
libsmartcols1:amd64	install	2.27.1-6ubuntu3.4
libsmbclient:amd64	install	2:4.3.11+dfsg-0ubuntu0.16.04.13
libsmi2ldbl:amd64	install	0.4.8+dfsg2-11
libsnapd-glib1:amd64	install	1.13-0ubuntu0.16.04.1
libsnappy1v5:amd64	install	1.1.3-2
libsndfile1:amd64	install	1.0.25-10ubuntu0.16.04.1
libsnmp-base	install	5.7.3+dfsg-1ubuntu4.1
libsnmp30:amd64	install	5.7.3+dfsg-1ubuntu4.1
libsocket6-perl	install	0.25-1build2
libsodium18:amd64	install	1.0.8-5
libsonic0:amd64	install	0.2.0-3
libsord-0-0:amd64	install	0.14.0~dfsg0-1
libsoundtouch1:amd64	install	1.9.2-2
libsoup-gnome2.4-1:amd64	install	2.52.2-1ubuntu0.2
libsoup2.4-1:amd64	install	2.52.2-1ubuntu0.2
libsoxr0:amd64	install	0.1.2-1
libspandsp2:amd64	install	0.0.6-2.1
libspectre1:amd64	install	0.2.7-3ubuntu2
libspeechd2:amd64	install	0.8.3-1ubuntu3
libspeex1:amd64	install	1.2~rc1.2-1ubuntu1
libspeexdsp1:amd64	install	1.2~rc1.2-1ubuntu1
libspnav0	deinstall	0.2.3-1
libsqlite3-0:amd64	install	3.11.0-1ubuntu1
libsqlite3-dev:amd64	install	3.11.0-1ubuntu1
libsratom-0-0:amd64	install	0.4.6~dfsg0-1
libsrtp0	install	1.4.5~20130609~dfsg-1.1ubuntu1
libss2:amd64	install	1.42.13-1ubuntu1
libssh-4:amd64	install	0.6.3-4.3
libssh-gcrypt-4:amd64	install	0.6.3-4.3
libssl-dev:amd64	install	1.0.2g-1ubuntu4.12
libssl-doc	install	1.0.2g-1ubuntu4.12
libssl1.0.0:amd64	install	1.0.2g-1ubuntu4.12
libstartup-notification0:amd64	install	0.12-4build1
libstdc++-5-dev:amd64	install	5.4.0-6ubuntu1~16.04.9
libstdc++6:amd64	install	5.4.0-6ubuntu1~16.04.9
libstdc++6:i386	install	5.4.0-6ubuntu1~16.04.9
libsub-name-perl	install	0.14-1build1
libsuil-0-0:amd64	install	0.8.2~dfsg0-1
libsuitesparseconfig4.4.6:amd64	install	1:4.4.6-1
libsuperlu4:amd64	deinstall	4.3+dfsg-3
libsvn1:amd64	install	1.9.3-2ubuntu1.1
libswresample-dev:amd64	install	7:2.8.14-0ubuntu0.16.04.1
libswresample-ffmpeg1:amd64	install	7:2.8.14-0ubuntu0.16.04.1
libswscale-dev:amd64	install	7:2.8.14-0ubuntu0.16.04.1
libswscale-ffmpeg3:amd64	install	7:2.8.14-0ubuntu0.16.04.1
libswt-cairo-gtk-3-jni	install	3.8.2-3
libswt-glx-gtk-3-jni	install	3.8.2-3
libswt-gnome-gtk-3-jni	install	3.8.2-3
libswt-gtk-3-java	install	3.8.2-3
libswt-gtk-3-jni	install	3.8.2-3
libswt-webkit-gtk-3-jni	install	3.8.2-3
libsybdb5:amd64	install	0.91-6.1build1
libsys-hostname-long-perl	install	1.5-1
libsystemd0:amd64	install	229-4ubuntu21.2
libsz2:amd64	install	0.3.2-1
libtag1v5:amd64	install	1.9.1-2.4ubuntu1
libtag1v5-vanilla:amd64	install	1.9.1-2.4ubuntu1
libtalloc2:amd64	install	2.1.5-2
libtar0	deinstall	1.2.20-4
libtasn1-6:amd64	install	4.7-3ubuntu0.16.04.3
libtbb-dev:amd64	install	4.4~20151115-0ubuntu3
libtbb2:amd64	install	4.4~20151115-0ubuntu3
libtcl8.6:amd64	install	8.6.5+dfsg-2
libtdb1:amd64	install	1.3.8-2
libtelepathy-glib0:amd64	install	0.24.1-1.1
libtevent0:amd64	install	0.9.28-0ubuntu0.16.04.1
libtext-charwidth-perl	install	0.04-7build5
libtext-iconv-perl	install	1.7-5build4
libtext-levenshtein-perl	install	0.13-1
libtext-wrapi18n-perl	install	0.06-7.1
libthai-data	install	0.1.24-2
libthai0:amd64	install	0.1.24-2
libtheora0:amd64	install	1.1.1+dfsg.1-8
libtie-ixhash-perl	install	1.23-2
libtiff5:amd64	install	4.0.6-1ubuntu0.4
libtiff5-dev:amd64	install	4.0.6-1ubuntu0.4
libtiffxx5:amd64	install	4.0.6-1ubuntu0.4
libtimedate-perl	install	2.3000-2
libtimezonemap-data	install	0.4.5
libtimezonemap1:amd64	install	0.4.5
libtinfo-dev:amd64	install	6.0+20160213-1ubuntu1
libtinfo5:amd64	install	6.0+20160213-1ubuntu1
libtinfo5:i386	install	6.0+20160213-1ubuntu1
libtinyxml2-2v5:amd64	deinstall	2.2.0-1.1ubuntu1
libtinyxml2.6.2v5:amd64	deinstall	2.6.2-3
libtk8.6:amd64	install	8.6.5-1
libtomcat7-java	install	7.0.68-1ubuntu0.1
